initial
X	Y
10.3725 2.91494210611e-13
10.3875 2.48047471432e-13
10.4025 2.10981435229e-13
10.4175 1.79373485794e-13
10.4325 1.52432236262e-13
10.4475 1.29479186331e-13
10.4625 1.09932896179e-13
10.4775 9.32953385739e-14
10.4925 7.91401352467e-14
10.5075 6.71024224163e-14
10.5225 5.6870124181e-14
10.5375 4.81764419287e-14
10.5525 4.07933935258e-14
10.5675 3.45262583078e-14
10.5825 2.92088032473e-14
10.5975 2.46991824751e-14
10.6125 2.08764169215e-14
10.6275 1.76373734996e-14
10.6425 1.48941742254e-14
10.6575 1.25719751826e-14
10.6725 1.06070634766e-14
10.6875 8.9452274559e-15
10.7025 7.54036164887e-15
10.7175 6.35327320156e-15
10.7325 5.35066121527e-15
10.7475 4.50424436698e-15
10.7625 3.79001563688e-15
10.7775 3.18760593649e-15
10.7925 2.67974099156e-15
10.8075 2.25177804173e-15
10.8225 1.89131082129e-15
10.8375 1.58783292274e-15
10.8525 1.33245105531e-15
10.8675 1.11764092274e-15
10.8825 9.37039487562e-16
10.8975 7.85268285131e-16
10.9125 6.57783219827e-16
10.9275 5.50746936853e-16
10.9425 4.60920429461e-16
10.9575 3.8557102755e-16
10.9725 3.22394330085e-16
10.9875 2.69448000557e-16
11.0025 2.25095650205e-16
11.0175 1.87959295087e-16
11.0325 1.56879096688e-16
11.0475 1.30879286842e-16
11.0625 1.09139341029e-16
11.0775 9.0969603559e-17
11.0925 7.57906871205e-17
11.1075 6.31160707354e-17
11.1225 5.25374066705e-17
11.1375 4.37121206429e-17
11.1525 3.63529524637e-17
11.1675 3.02191377465e-17
11.1825 2.51089768065e-17
11.1975 2.08535755738e-17
11.2125 1.73115762287e-17
11.2275 1.43647232101e-17
11.2425 1.19141339699e-17
11.2575 9.87716397899e-18
11.2725 8.18477256714e-18
11.2875 6.7793106578e-18
11.3025 5.61266372364e-18
11.3175 4.64469367991e-18
11.3325 3.84193222598e-18
11.3475 3.17648558561e-18
11.3625 2.62511688821e-18
11.3775 2.16847775044e-18
11.3925 1.79046510965e-18
11.4075 1.47768315279e-18
11.4225 1.21899338498e-18
11.4375 1.00513858135e-18
11.4525 8.28428641061e-19
11.4675 6.8247828034e-19
11.4825 5.61988115501e-19
11.4975 4.62562046651e-19
11.5125 3.80554995955e-19
11.5275 3.12946016017e-19
11.5425 2.57232592008e-19
11.5575 2.11342640047e-19
11.5725 1.73561274273e-19
11.5875 1.42469893382e-19
11.6025 1.16895538526e-19
11.6175 9.58688108154e-20
11.6325 7.85889184516e-20
11.6475 6.43946595143e-20
11.6625 5.27403439688e-20
11.6775 4.31758237369e-20
11.6925 3.53299378724e-20
11.7075 2.88967953919e-20
11.7225 2.36244148041e-20
11.7375 1.93053199475e-20
11.7525 1.57687589798e-20
11.7675 1.28742694459e-20
11.7825 1.05063591048e-20
11.7975 8.57011115589e-21
11.8125 6.98755495267e-21
11.8275 5.69467030308e-21
11.8425 4.63891592865e-21
11.8575 3.77719134444e-21
11.8725 3.07415695556e-21
11.8875 2.50085007199e-21
11.9025 2.03354525912e-21
11.9175 1.65281633552e-21
11.9325 1.34276470732e-21
11.9475 1.09038484515e-21
11.9625 8.85042779145e-22
11.9775 7.1804768598e-22
11.9925 5.82300118215e-22
12.0075 4.72003302252e-22
12.0225 3.82426310285e-22
12.0375 3.09709878001e-22
12.0525 2.50707264562e-22
12.0675 2.02853893176e-22
12.0825 1.64060618062e-22
12.0975 1.32626377308e-22
12.1125 1.07166744561e-22
12.1275 8.65555134309e-23
12.1425 6.98769600479e-23
12.1575 5.63868503703e-23
12.1725 4.54806054781e-23
12.1875 3.66673231794e-23
12.2025 2.95485886668e-23
12.2175 2.38011995783e-23
12.2325 1.91630890194e-23
12.2475 1.54218599758e-23
12.2625 1.24054511125e-23
12.2775 9.97454135088e-24
12.2925 8.01637225176e-24
12.3075 6.43972593064e-24
12.3225 5.17084429548e-24
12.3375 4.15011473919e-24
12.3525 3.32937960509e-24
12.3675 2.66975306164e-24
12.3825 2.13985053226e-24
12.3975 1.71435339755e-24
12.4125 1.37284603365e-24
12.4275 1.098873959e-24
12.4425 8.7918141193e-25
12.4575 7.03094467774e-25
12.4725 5.62022149388e-25
12.4875 4.49053152666e-25
12.5025 3.58630015957e-25
12.5175 2.86285985596e-25
12.5325 2.28432613979e-25
12.5475 1.8218838986e-25
12.5625 1.45240539465e-25
12.5775 1.15733630389e-25
12.5925 9.21798224197e-26
12.6075 7.33865928957e-26
12.6225 5.83985616844e-26
12.6375 4.64506872597e-26
12.6525 3.69306289962e-26
12.6675 2.93484948111e-26
12.6825 2.33125364476e-26
12.6975 1.85096322887e-26
12.7125 1.46896220408e-26
12.7275 1.16527390136e-26
12.7425 9.23953223856e-27
12.7575 7.32278895975e-27
12.7725 5.80106348855e-27
12.7875 4.59349540701e-27
12.8025 3.63566217502e-27
12.8175 2.876261213e-27
12.8325 2.27445681405e-27
12.8475 1.79775966804e-27
12.8625 1.42033287171e-27
12.8775 1.12163928309e-27
12.8925 8.85361945904e-28
12.9075 6.9854286206e-28
12.9225 5.50896273363e-28
12.9375 4.34261349142e-28
12.9525 3.42166184907e-28
12.9675 2.69480636978e-28
12.9825 2.12140022433e-28
12.9975 1.66925322178e-28
13.0125 1.31288414404e-28
13.0275 1.03213178116e-28
13.0425 8.11051563965e-29
13.0575 6.37039480727e-29
13.0725 5.00136785904e-29
13.0875 3.92478450612e-29
13.1025 3.07855843497e-29
13.1175 2.41370146496e-29
13.1325 1.89157808602e-29
13.1475 1.48173166367e-29
13.1625 1.16016408399e-29
13.1775 9.07974891612e-30
13.1925 7.10285303907e-30
13.2075 5.55387865163e-30
13.2225 4.34074737636e-30
13.2375 3.39107350641e-30
13.2525 2.64797855591e-30
13.2675 2.0667897123e-30
13.2825 1.61243674308e-30
13.2975 1.25740055685e-30
13.3125 9.80097267023e-31
13.3275 7.63605900323e-31
13.3425 5.94667139029e-31
13.3575 4.62895727807e-31
13.3725 3.60161239545e-31
13.3875 2.80101438748e-31
13.4025 2.17740027947e-31
13.4175 1.69186527416e-31
13.4325 1.31400750658e-31
13.4475 1.02008058881e-31
13.4625 7.91545142492e-32
13.4775 6.13933681543e-32
13.4925 4.75961472961e-32
13.5075 3.68830397791e-32
13.5225 2.8568417339e-32
13.5375 2.21182225558e-32
13.5525 1.71166524786e-32
13.5675 1.32401227128e-32
13.5825 1.02369304999e-32
13.5975 7.91137675266e-33
13.6125 6.11137518347e-33
13.6275 4.71878720649e-33
13.6425 3.64188650794e-33
13.6575 2.80948675951e-33
13.6725 2.16636753689e-33
13.6875 1.66971310591e-33
13.7025 1.28634108341e-33
13.7175 9.90546784051e-34
13.7325 7.62427252815e-34
13.7475 5.86578848314e-34
13.7625 4.51085589106e-34
13.7775 3.46733716514e-34
13.7925 2.66402173598e-34
13.8075 2.04589820231e-34
13.8225 1.5704888052e-34
13.8375 1.20500885058e-34
13.8525 9.24166445073e-35
13.8675 7.0845900146e-35
13.8825 5.42854968241e-35
